subtitle,sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,street_name,floor,is_floor_under,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,has_lift,is_exterior,energy_certificate,has_parking,price_m2,total_rooms,m2_per_room
Chamberí,310.0,4,4.0,True,missing,4,False,False,1950000,6290,True,Flat,False,False,True,True,in process,False,6564.27,8.0,38.75
Chamberí,172.0,2,2.0,True,missing,2,False,False,1599000,9297,True,Flat,False,False,True,True,in process,False,6564.27,4.0,43.0
Chamberí,164.0,2,2.0,True,missing,5,False,False,1450000,8841,True,Flat,False,False,True,True,in process,False,6564.27,4.0,41.0
Chamberí,369.0,3,5.0,True,missing,5,False,False,2695000,7304,True,Attic,False,False,True,True,in process,True,6564.27,8.0,46.125
Chamberí,230.0,4,1.0,True,Urb. Almagro Prime,6,False,False,1850000,8043,True,Flat,False,False,True,True,not indicated,True,6564.27,5.0,46.0
Chamberí,114.0,1,2.0,True,missing,1,False,False,890000,7807,True,Flat,False,False,True,True,E,False,6564.27,3.0,38.0
Chamberí,114.0,2,2.0,True,missing,3,False,False,725000,6360,True,Flat,False,False,True,True,E,False,6564.27,4.0,28.5
Chamberí,171.0,6,2.0,True,missing,1,False,False,995000,5819,True,Flat,True,False,True,True,in process,False,6564.27,8.0,21.375
Chamberí,325.0,6,3.0,True,missing,2,False,False,2180000,6708,True,Flat,False,False,True,True,not indicated,False,6564.27,9.0,36.111111111111114
Chamberí,311.0,4,4.0,True,missing,1,False,False,2100000,6752,True,Flat,False,False,True,True,in process,True,6564.27,8.0,38.875
Chamberí,241.0,4,4.0,True,missing,4,False,False,1900000,7884,True,Flat,False,False,True,True,in process,False,6564.27,8.0,30.125
Chamberí,220.0,3,4.0,True,missing,6,False,False,1900000,8636,True,Duplex,False,False,True,True,not indicated,False,6564.27,7.0,31.428571428571427
Chamberí,547.0,6,4.0,True,missing,4,False,False,3800000,6947,True,Flat,True,False,True,True,not indicated,True,6564.27,10.0,54.7
Chamberí,222.0,3,3.0,True,missing,6,False,False,2165000,9752,True,Attic,False,False,True,True,D,True,6564.27,6.0,37.0
Chamberí,245.0,3,3.0,True,missing,3,False,False,1600000,6531,True,Flat,False,False,True,True,in process,False,6564.27,6.0,40.833333333333336
Chamberí,204.0,5,3.0,True,missing,2,False,False,1490000,7304,True,Flat,True,False,True,True,in process,True,6564.27,8.0,25.5
Chamberí,89.0,2,2.0,True,missing,2,False,False,695000,7809,True,Flat,True,False,True,True,in process,True,6564.27,4.0,22.25
Chamberí,115.0,3,2.0,True,missing,2,False,False,795000,6913,True,Flat,True,False,True,True,in process,True,6564.27,5.0,23.0
Chamberí,408.0,5,4.0,True,missing,5,False,False,2650000,6495,True,Flat,False,False,True,True,in process,True,6564.27,9.0,45.333333333333336
Chamberí,230.0,4,4.0,True,missing,6,False,False,1850000,8043,True,Flat,False,False,True,True,in process,True,6564.27,8.0,28.75
Chamberí,243.0,4,4.0,True,missing,2,False,False,1450000,5967,True,Flat,True,False,True,True,in process,False,6564.27,8.0,30.375
Chamberí,101.0,2,2.0,True,missing,4,False,False,540000,5347,True,Flat,False,False,True,False,in process,False,6564.27,4.0,25.25
Chamberí,342.0,6,3.0,True,missing,4,False,False,3000000,8772,True,Flat,False,False,True,True,in process,False,6564.27,9.0,38.0
Chamberí,335.0,3,3.0,True,missing,5,False,False,2695000,8045,True,Duplex,False,False,True,True,in process,True,6564.27,6.0,55.833333333333336
Chamberí,210.0,3,3.0,True,missing,2,False,False,1599000,7614,True,Flat,False,False,True,True,in process,False,6564.27,6.0,35.0
Chamberí,241.0,5,4.0,True,missing,3,False,False,1445000,5996,True,Flat,False,False,True,True,E,False,6564.27,9.0,26.77777777777778
Chamberí,485.0,6,6.0,True,missing,1,False,False,2950000,6082,True,Flat,True,False,True,True,E,True,6564.27,12.0,40.416666666666664
Chamberí,241.0,4,3.0,True,missing,2,False,False,1600000,6639,True,Flat,True,False,True,True,E,True,6564.27,7.0,34.42857142857143
Chamberí,120.0,1,2.0,True,missing,5,False,False,695000,5792,True,Flat,False,False,True,False,E,False,6564.27,3.0,40.0
Chamberí,75.0,1,1.0,True,missing,0,True,False,445000,5933,True,Flat,False,False,True,True,E,False,6564.27,2.0,37.5
Chamberí,301.0,3,3.0,True,missing,2,False,False,2250000,7475,True,Flat,False,False,True,True,in process,False,6564.27,6.0,50.166666666666664
Chamberí,325.0,4,2.0,True,missing,2,False,False,2180000,6708,True,Flat,True,False,True,True,in process,False,6564.27,6.0,54.166666666666664
Chamberí,210.0,3,3.0,True,missing,2,False,False,1599000,7614,True,Flat,False,False,True,True,E,False,6564.27,6.0,35.0
Chamberí,63.0,1,1.0,True,missing,1,True,False,440000,6984,True,Flat,False,False,True,True,C,False,6564.27,2.0,31.5
Chamberí,167.0,4,2.0,True,missing,2,False,False,980000,5868,True,Flat,True,False,True,True,in process,False,6564.27,6.0,27.833333333333332
Chamberí,335.0,3,3.0,True,missing,5,False,False,2695000,8045,True,Duplex,False,False,True,True,in process,True,6564.27,6.0,55.833333333333336
Chamberí,239.0,3,3.0,True,missing,4,False,False,1940000,8117,True,Flat,False,False,True,True,in process,True,6564.27,6.0,39.833333333333336
Chamberí,400.0,6,5.0,True,Urb. Almagro Prime,6,False,False,2950000,7375,True,Flat,False,False,True,True,not indicated,True,6564.27,11.0,36.36363636363637
Chamberí,335.0,4,4.0,True,Urb. Almagro Prime,5,False,False,2695000,8045,True,Duplex,False,False,True,True,not indicated,True,6564.27,8.0,41.875
Chamberí,260.0,3,3.0,True,Urb. Almagro Prime,4,False,False,1940000,7462,True,Flat,False,False,True,True,not indicated,True,6564.27,6.0,43.333333333333336
Chamberí,262.0,5,3.0,True,missing,4,False,False,1800000,6870,True,Flat,False,False,True,True,in process,False,6564.27,8.0,32.75
Chamberí,240.0,4,4.0,True,missing,6,False,False,1750000,7292,True,Duplex,False,False,True,True,in process,True,6564.27,8.0,30.0
Chopera,97.0,2,2.0,True,Plaza de la Beata María Ana de Jesús,1,False,False,375000,3866,True,Flat,False,False,True,True,E,False,3783.78,4.0,24.25
Chopera,105.0,3,2.0,True,Paseo de la Chopera,1,False,False,430000,4095,True,Flat,True,False,True,True,in process,False,3783.78,5.0,21.0
Chopera,85.0,2,2.0,True,ALONSO CARBONELL,2,False,False,299000,3518,True,Flat,True,False,True,False,in process,False,3783.78,4.0,21.25
Chopera,85.0,2,2.0,True,Calle Alonso Carbonell,2,False,False,299000,3518,True,Flat,False,False,True,False,in process,False,3783.78,4.0,21.25
Chopera,99.0,3,2.0,True,Calle de Jaime el Conquistador,2,False,False,383000,3869,True,Flat,False,False,True,True,in process,False,3783.78,5.0,19.8
Chopera,115.0,5,2.0,True,Paseo de Santa María de la Cabeza,6,False,False,499000,4339,True,Flat,False,missing,True,True,F,True,3783.78,7.0,16.428571428571427
Chopera,76.0,2,1.0,True,Fernando Poo,2,False,False,275000,3618,True,Flat,False,False,True,True,F,False,3783.78,3.0,25.333333333333332
Chopera,81.0,3,1.0,True,Calle de Cáceres,8,False,False,349000,4309,True,Flat,False,False,True,False,in process,False,3783.78,4.0,20.25
Chopera,85.0,2,2.0,True,Calle Alonso Carbonell,2,False,False,299000,3518,True,Flat,False,False,True,False,in process,False,3783.78,4.0,21.25
Chopera,101.0,3,2.0,False,Calle de Cáceres,1,False,False,349000,3455,True,Flat,False,False,True,True,C,False,3783.78,5.0,20.2
Chopera,73.0,3,1.0,False,Calle Divino Vallés,5,False,False,260000,3562,True,Flat,True,False,True,False,E,False,3783.78,4.0,18.25
Chopera,53.0,1,1.0,True,Calle Fernando Poo,missing,missing,False,179900,3394,True,Flat,False,False,False,True,not indicated,False,3783.78,2.0,26.5
Chopera,80.0,3,2.0,True,Calle AGUILON,6,False,False,280000,3500,True,Flat,True,False,True,True,in process,False,3783.78,5.0,16.0
Chopera,45.0,2,1.0,True,Calle del Divino Vallés,0,True,False,135000,3000,True,Flat,True,False,False,False,in process,False,3783.78,3.0,15.0
Chopera,85.0,2,2.0,True,Calle Alonso Carbonell,2,False,False,299000,3518,True,Flat,True,False,True,False,in process,False,3783.78,4.0,21.25
Chopera,85.0,2,2.0,True,Calle Alonso Carbonell,2,False,False,299000,3518,True,Flat,False,False,True,False,in process,False,3783.78,4.0,21.25
Chopera,45.0,2,1.0,True,Calle del Divino Vallés,0,True,False,135000,3000,True,Flat,True,False,False,False,in process,False,3783.78,3.0,15.0
Chopera,113.0,4,2.0,False,Calle del General Palanca,2,False,False,440000,3894,True,Flat,False,False,True,True,D,True,3783.78,6.0,18.833333333333332
Chopera,72.0,2,1.0,True,Jaime El Conquistador,1,False,False,260000,3611,True,Flat,True,False,True,True,in process,False,3783.78,3.0,24.0
Chopera,75.0,2,2.0,False,aguilon,8,False,False,311000,4147,True,Flat,False,False,True,True,in process,False,3783.78,4.0,18.75
Chopera,72.0,1,1.0,True,Calle de Jaime el Conquistador,1,False,False,260000,3611,True,Flat,True,False,True,True,in process,False,3783.78,2.0,36.0
Chopera,70.0,3,1.0,True,Parroco Julio Morate,1,False,False,258000,3686,True,Flat,True,False,True,True,E,False,3783.78,4.0,17.5
Chopera,67.0,3,1.0,True,"Calle de Miguel Arredondo, Madrid",5,False,False,239400,3573,True,Flat,True,False,True,False,F,False,3783.78,4.0,16.75
Chopera,94.0,2,2.0,True,Calle de Jaime el Conquistador,2,False,False,425000,4521,True,Flat,False,False,True,True,D,False,3783.78,4.0,23.5
Chopera,53.0,2,2.0,True,Paseo DELICIAS,0,True,False,210000,3962,True,Flat,False,False,True,True,in process,False,3783.78,4.0,13.25
Chopera,76.0,2,1.0,False,Calle Fernando Poo,2,False,False,275000,3618,True,Flat,False,False,True,True,E,False,3783.78,3.0,25.333333333333332
Chopera,45.0,2,1.0,True,"Calle de Embajadores, Madrid",5,False,False,175000,3889,True,Flat,False,False,True,False,E,False,3783.78,3.0,15.0
Chopera,125.0,2,2.0,True,Calle del general palanca,1,False,False,780000,6240,True,Flat,False,False,True,True,D,False,3783.78,4.0,31.25
Chopera,83.0,3,1.0,True,Plaza Beata María Ana de Jesús,5,False,False,359900,4336,True,Flat,False,False,True,True,in process,False,3783.78,4.0,20.75
Chopera,76.0,3,1.0,True,Jaime el Conquistador,6,False,False,279000,3671,True,Flat,False,False,True,False,in process,False,3783.78,4.0,19.0
Chopera,53.0,2,1.0,True,Calle del Divino Vallés,0,True,False,265000,5000,True,Flat,False,False,False,False,D,False,3783.78,3.0,17.666666666666668
Chopera,77.0,3,1.0,True,Calle Comandante Benítez,0,True,False,225000,2922,True,Flat,False,False,False,True,D,False,3783.78,4.0,19.25
Chopera,97.0,2,2.0,True,Paseo de las Delicias,1,False,False,385000,3969,True,Flat,False,False,True,True,in process,False,3783.78,4.0,24.25
Chopera,105.0,2,2.0,True,Embajadores,5,False,False,395000,3762,True,Flat,False,False,True,True,in process,False,3783.78,4.0,26.25
Chopera,102.0,2,2.0,True,Embajadores,2,False,False,319000,3127,True,Flat,False,False,True,True,in process,False,3783.78,4.0,25.5
Chopera,71.0,2,2.0,True,Calle Fernando Poo,0,True,False,166400,2344,True,Flat,False,False,False,True,in process,False,3783.78,4.0,17.75
Chopera,81.0,3,1.0,True,Jaime El Conquistador,1,False,False,255000,3148,True,Flat,True,False,True,True,E,False,3783.78,4.0,20.25
Chopera,75.0,3,1.0,True,Calle de Jaime el Conquistador,6,False,False,299000,3987,True,Flat,False,False,True,True,in process,False,3783.78,4.0,18.75
Chopera,135.0,4,2.0,False,Calle Aldea del Fresno,1,False,False,520000,3852,True,Flat,False,False,True,True,in process,False,3783.78,6.0,22.5
Chopera,73.0,2,1.0,False,Calle Aldea del Fresno,4,False,False,360000,4932,True,Flat,False,False,True,True,E,False,3783.78,3.0,24.333333333333332
Chopera,53.0,2,1.0,False,Calle de Enrique Trompeta,3,False,False,250000,4717,True,Flat,False,False,True,True,not indicated,False,3783.78,3.0,17.666666666666668
Chopera,85.0,2,2.0,True,Calle Alonso Carbonell,3,False,False,299000,3518,True,Flat,False,False,True,True,in process,False,3783.78,4.0,21.25
Chopera,100.0,4,1.0,False,Calle de Jaime el Conquistador,6,False,False,405000,4050,True,Flat,True,False,True,True,E,False,3783.78,5.0,20.0
Chopera,67.0,3,1.0,True,Calle Aldea del Fresno,4,False,False,212000,3164,True,Flat,False,False,False,missing,G,False,3783.78,4.0,16.75
Chopera,130.0,3,2.0,False,Calle de Jaime el Conquistador,1,False,False,469000,3608,True,Flat,False,False,True,True,in process,False,3783.78,5.0,26.0
Chopera,54.0,2,1.0,False,miguel arredondo,5,False,False,249400,4619,True,Flat,False,False,True,False,in process,False,3783.78,3.0,18.0
Chopera,49.0,1,1.0,False,Paseo Chopera,0,True,False,189000,3857,True,Flat,False,False,True,True,C,False,3783.78,2.0,24.5
Chopera,104.0,1,1.0,True,Calle del Divino Vallés,missing,missing,False,294000,2827,True,Flat,False,missing,False,missing,not indicated,False,3783.78,2.0,52.0
Chopera,112.0,3,2.0,False,Calle de embajadores,4,False,False,390000,3482,True,Flat,True,False,True,True,E,False,3783.78,5.0,22.4
Chopera,23.0,0,1.0,False,Plaza de Rutilio Gacis,0,True,False,127000,5522,True,missing,False,False,False,True,A,False,3783.78,1.0,23.0
Chopera,57.0,0,1.0,False,Calle de Embajadores,0,True,False,150000,2632,True,missing,False,False,False,True,not indicated,False,3783.78,1.0,57.0
Chopera,60.0,1,1.0,False,Calle José Miguel Gordoa,4,False,False,320000,5333,True,Attic,False,False,True,True,in process,False,3783.78,2.0,30.0
Chopera,76.0,2,1.0,False,Calle de Cáceres,3,False,False,280000,3684,True,Flat,True,False,True,True,E,False,3783.78,3.0,25.333333333333332
Chopera,90.0,3,2.0,False,Calle Aguilón,2,False,False,400000,4444,True,Flat,False,False,True,True,not indicated,False,3783.78,5.0,18.0
Chopera,60.0,1,1.0,False,Calle Guillermo de Osma,3,False,False,245000,4083,True,Flat,False,False,True,False,not indicated,False,3783.78,2.0,30.0
Chopera,66.0,0,1.0,False,Calle de Embajadores,-1,True,False,149000,2258,True,missing,False,False,False,False,in process,False,3783.78,1.0,66.0
Chopera,123.0,3,2.0,False,Paseo Chopera,5,False,False,355000,2886,True,Flat,False,False,True,True,not indicated,False,3783.78,5.0,24.6
Chopera,56.0,2,2.0,False,Calle de Aguilon,0,True,False,135000,2411,True,Duplex,True,False,False,True,in process,False,3783.78,4.0,14.0
Chopera,116.0,4,2.0,False,Jaime El Conquistador,6,False,False,350000,3017,True,Flat,True,False,True,False,in process,False,3783.78,6.0,19.333333333333332
Chopera,52.0,0,1.0,False,Paseo de la Chopera,0,True,False,180000,3462,True,missing,False,False,False,True,in process,True,3783.78,1.0,52.0
Chopera,61.0,2,1.0,True,Calle de Eugenio Sellés,0,True,False,190000,3115,True,Flat,False,False,True,True,in process,False,3783.78,3.0,20.333333333333332
Chopera,46.0,1,1.0,False,Calle de Embajadores,3,False,False,230000,5000,True,Flat,False,False,True,True,not indicated,False,3783.78,2.0,23.0
Chopera,53.0,3,1.0,False,Calle Guillermo de Osma,3,False,False,230000,4340,True,Flat,True,False,True,True,not indicated,False,3783.78,4.0,13.25
Chopera,35.0,1,1.0,False,Calle de Torres Miranda,1,False,False,124900,3569,True,Flat,False,False,True,False,D,False,3783.78,2.0,17.5
Chopera,93.0,2,1.0,False,Calle Comandante Benítez,2,False,False,340000,3656,True,Flat,False,False,True,True,not indicated,False,3783.78,3.0,31.0
Chopera,58.0,2,1.0,True,Calle del Divino Vallés,0,True,False,199000,3431,True,Flat,False,False,False,False,in process,False,3783.78,3.0,19.333333333333332
Chopera,45.0,2,1.0,True,Paseo de las Delicias,4,False,False,175000,3889,True,Flat,True,False,False,True,in process,False,3783.78,3.0,15.0
Chopera,126.0,3,1.0,False,Calle de Embajadores,3,False,False,341000,2706,True,Flat,False,missing,True,missing,E,False,3783.78,4.0,31.5
Chopera,92.0,3,1.0,True,Paseo de Santa María de la Cabeza,1,False,False,300000,3261,True,Flat,True,False,True,True,in process,False,3783.78,4.0,23.0
Chopera,49.0,2,1.0,True,"Calle de Miguel Arredondo, Madrid",5,False,False,239400,4886,True,Flat,True,False,True,True,in process,False,3783.78,3.0,16.333333333333332
Chopera,53.0,2,1.0,True,Calle de Enrique Trompeta,0,True,False,167000,3151,True,Flat,False,False,missing,False,in process,False,3783.78,3.0,17.666666666666668
Chopera,45.0,2,1.0,False,Calle Aldea del Fresno,2,False,False,200000,4444,True,Flat,False,False,True,True,in process,False,3783.78,3.0,15.0
Chopera,112.0,3,2.0,False,Calle de Cáceres,2,False,False,425000,3795,True,Flat,False,False,True,True,not indicated,False,3783.78,5.0,22.4
Chopera,91.0,3,2.0,True,Calle Comandante Benítez,7,False,False,299000,3286,True,Flat,True,False,True,True,in process,False,3783.78,5.0,18.2
Chopera,67.0,2,1.0,True,Calle de Miguel Arredondo,5,False,False,239400,3573,True,Flat,True,False,True,True,G,False,3783.78,3.0,22.333333333333332
Chopera,49.0,2,1.0,True,Calle de Miguel Arredondo,5,False,False,239400,4886,True,Flat,False,False,True,True,F,False,3783.78,3.0,16.333333333333332
Chopera,53.0,2,1.0,False,Calle de Alejandro Saint Aubin,3,False,False,210000,3962,True,Flat,False,False,True,True,F,False,3783.78,3.0,17.666666666666668
Chopera,55.0,2,2.0,False,Calle del Divino Vallés,0,True,False,199000,3618,True,Flat,False,False,True,True,in process,False,3783.78,4.0,13.75
Chopera,90.0,3,1.0,True,Avenida DE MANZANARES,2,False,False,275000,3056,True,Flat,False,False,True,True,in process,False,3783.78,4.0,22.5
Chopera,87.0,3,1.0,True,Calle Cáceres,1,False,False,259000,2977,True,Flat,False,False,True,False,in process,False,3783.78,4.0,21.75
Chopera,105.0,3,2.0,True,Paseo de la Chopera,1,False,False,425000,4048,True,Flat,True,False,True,True,in process,False,3783.78,5.0,21.0
Chopera,75.0,2,1.0,True,Calle de Torres Miranda,6,False,False,243000,3240,True,Flat,False,False,True,True,in process,False,3783.78,3.0,25.0
Chopera,66.0,2,1.0,True,Calle Fernando Poo,1,False,False,250000,3788,True,Flat,True,False,True,True,in process,False,3783.78,3.0,22.0
Chopera,91.0,3,1.0,True,Calle de Aguilón,0,True,False,210000,2308,True,Flat,True,False,True,True,in process,False,3783.78,4.0,22.75
Chopera,58.0,1,2.0,True,Calle Fernando Poo,0,True,False,164400,2834,True,Duplex,False,False,False,True,in process,False,3783.78,3.0,19.333333333333332
Chopera,76.0,2,1.0,True,Calle Embajadores,5,False,False,330000,4342,True,Flat,False,False,True,True,E,False,3783.78,3.0,25.333333333333332
Chopera,45.0,2,1.0,True,Calle Embajadores,5,False,False,175000,3889,True,Flat,False,False,True,False,E,False,3783.78,3.0,15.0
Chopera,97.0,2,2.0,True,"Plaza de la Beata María Ana de Jesús, Madrid",1,False,False,375000,3866,True,Flat,False,False,True,True,in process,False,3783.78,4.0,24.25
Chopera,75.0,2,1.0,True,Calle de Torres Miranda,6,False,False,243000,3240,True,Flat,False,False,True,True,in process,False,3783.78,3.0,25.0
Chopera,76.0,2,2.0,False,Calle de Jaime el Conquistador,7,False,False,379000,4987,True,Flat,False,False,True,True,E,False,3783.78,4.0,19.0
Chopera,97.0,2,2.0,True,Plaza de la Beata María Ana de Jesús,1,False,False,374000,3856,True,Flat,False,False,True,True,G,False,3783.78,4.0,24.25
Chopera,53.0,2,1.0,True,Paseo de las Delicias,2,False,False,189000,3566,True,Flat,False,False,False,True,G,False,3783.78,3.0,17.666666666666668
Chopera,53.0,2,1.0,True,Calle de Enrique Trompeta,0,True,False,167000,3151,True,Flat,False,False,missing,False,in process,False,3783.78,3.0,17.666666666666668
Chopera,120.0,3,2.0,True,Calle de Embajadores,4,False,False,560000,4667,True,Flat,True,False,True,True,E,True,3783.78,5.0,24.0
Chopera,53.0,2,2.0,True,Paseo DELICIAS,0,True,False,210000,3962,True,Flat,False,False,True,True,in process,False,3783.78,4.0,13.25
Chopera,53.0,2,2.0,True,Paseo DELICIAS,0,True,False,210000,3962,True,Flat,False,False,True,True,in process,False,3783.78,4.0,13.25
Chopera,81.0,2,2.0,True,"Calle Torres Miranda, Madrid",1,False,False,315000,3889,True,Flat,False,False,True,False,in process,False,3783.78,4.0,20.25
Chopera,80.0,3,2.0,True,Calle de Aguilón,6,False,False,280000,3500,True,Flat,True,False,True,True,in process,False,3783.78,5.0,16.0
Chopera,44.0,2,1.0,True,Calle Divino Valles,0,True,False,210000,4773,True,Flat,False,False,True,False,in process,False,3783.78,3.0,14.666666666666666
Chopera,80.0,3,2.0,True,Calle de Aguilón,6,False,False,280000,3500,True,Flat,True,False,True,True,G,False,3783.78,5.0,16.0
Chopera,67.0,3,1.0,False,Calle Aldea del Fresno,4,False,False,212000,3164,True,Flat,False,missing,False,missing,in process,False,3783.78,4.0,16.75
Chopera,89.0,3,1.0,True,Calle Cáceres,4,False,False,279000,3135,True,Flat,False,False,True,False,in process,False,3783.78,4.0,22.25
Chopera,107.0,3,2.0,True,Calle de Tomás Borrás,3,False,False,375000,3505,True,Flat,False,False,True,True,not indicated,False,3783.78,5.0,21.4
Chopera,76.0,2,1.0,False,Calle Fernando Poo,3,False,False,260000,3421,True,Flat,True,False,True,False,in process,False,3783.78,3.0,25.333333333333332
Chopera,53.0,3,1.0,True,Calle Alejandro Saint Aubin,1,False,False,195000,3679,True,Flat,True,False,True,True,in process,False,3783.78,4.0,13.25
Chopera,54.0,1,1.0,True,Calle de Embajadores,3,False,False,230000,4259,True,Flat,False,False,True,True,in process,False,3783.78,2.0,27.0
Chopera,102.0,3,2.0,True,Calle ALDEA DEL FRESNO,1,False,False,365000,3578,True,Flat,False,False,True,False,E,True,3783.78,5.0,20.4
Chopera,97.0,2,2.0,True,Plaza de la Beata María Ana de Jesús,1,False,False,375000,3866,True,Flat,False,False,True,True,F,False,3783.78,4.0,24.25
Chopera,80.0,3,2.0,True,Calle de Aguilón,6,False,False,280000,3500,True,Flat,False,False,True,True,in process,False,3783.78,5.0,16.0
Chopera,67.0,2,1.0,True,Calle Alonso Carbonell,1,False,False,230000,3433,True,Flat,True,False,True,True,in process,False,3783.78,3.0,22.333333333333332
Chopera,75.0,2,2.0,False,Calle Fernando Poo,0,True,False,255000,3400,True,Flat,False,False,False,True,not indicated,False,3783.78,4.0,18.75
Chopera,53.0,3,1.0,True,Calle José Miguel Gordoa,3,False,False,210000,3962,True,Flat,True,False,True,True,in process,False,3783.78,4.0,13.25
Chopera,53.0,3,1.0,True,Calle Alejandro Saint Aubin,1,False,False,195000,3679,True,Flat,True,False,True,True,in process,False,3783.78,4.0,13.25
Chopera,78.0,2,1.0,False,Calle de Cáceres,5,False,False,350000,4487,True,Flat,False,False,True,True,C,True,3783.78,3.0,26.0
Chopera,40.0,2,1.0,True,Calle del Divino Vallés,2,False,False,215000,5375,True,Flat,False,False,False,missing,C,False,3783.78,3.0,13.333333333333334
Chopera,43.0,2,1.0,True,Plaza de la Beata María Ana de Jesús,3,False,False,175000,4070,True,Flat,False,missing,True,missing,not indicated,False,3783.78,3.0,14.333333333333334
Chopera,73.0,2,1.0,True,Calle Aldea del Fresno,4,False,False,360000,4932,True,Flat,False,False,True,True,B,False,3783.78,3.0,24.333333333333332
Chopera,53.0,2,1.0,True,Calle Guillermo de Osma,2,False,False,210000,3962,True,Flat,True,False,True,True,in process,False,3783.78,3.0,17.666666666666668
Chopera,97.0,2,2.0,True,Plaza de la Beata María Ana de Jesús,1,False,False,374000,3856,True,Flat,False,False,True,True,F,False,3783.78,4.0,24.25
Chopera,48.0,1,1.0,True,Paseo de la Chopera,missing,missing,False,108000,2250,True,Flat,False,False,False,missing,F,False,3783.78,2.0,24.0
Chopera,67.0,2,1.0,True,Calle Aldea del Fresno,4,False,False,212000,3164,True,Flat,False,False,False,True,in process,False,3783.78,3.0,22.333333333333332
Chopera,73.0,3,1.0,True,Calle ALDEA DEL FRESNO,2,False,False,275000,3767,True,Flat,False,False,True,True,F,False,3783.78,4.0,18.25
Chopera,102.0,3,2.0,True,"Calle Cáceres, Madrid",1,False,False,360000,3529,True,Flat,False,False,True,True,in process,False,3783.78,5.0,20.4
Chopera,111.0,4,2.0,True,Calle de Embajadores,5,False,False,370000,3333,True,Flat,False,missing,True,True,not indicated,True,3783.78,6.0,18.5
Chopera,107.0,4,2.0,True,Calle de Eugenio Sellés,3,False,False,399000,3729,True,Flat,False,False,True,True,in process,True,3783.78,6.0,17.833333333333332
Chopera,94.0,3,1.0,True,Paseo de Santa María de la Cabeza,6,False,False,399000,4245,True,Flat,True,False,True,True,not indicated,False,3783.78,4.0,23.5
Chopera,53.0,2,1.0,True,Calle José Miguel Gordoa,3,False,False,205000,3868,True,Flat,True,False,True,False,in process,False,3783.78,3.0,17.666666666666668
Chopera,53.0,2,1.0,True,delicias,2,False,False,189900,3583,True,Flat,False,False,False,True,G,False,3783.78,3.0,17.666666666666668
Chopera,130.0,4,2.0,True,Calle Alonso Carbonell,1,False,False,350000,2692,True,Flat,False,False,True,True,in process,False,3783.78,6.0,21.666666666666668
Chopera,78.0,2,1.0,True,"Calle del Divino Vallés, Madrid",2,False,False,320000,4103,True,Flat,False,False,True,True,E,False,3783.78,3.0,26.0
Chopera,68.0,2,1.0,True,Paseo de la Chopera,0,True,False,147000,2162,True,Flat,False,missing,missing,missing,in process,False,3783.78,3.0,22.666666666666668
Chueca-Justicia,32.0,1,1.0,True,Calle CHURRUCA,8,False,False,233000,7281,True,Flat,False,False,True,False,D,False,6029.36,2.0,16.0
Chueca-Justicia,170.0,7,1.0,True,Calle de Mejía Lequerica,5,False,False,900000,5294,True,Flat,True,False,True,True,in process,False,6029.36,8.0,21.25
Chueca-Justicia,77.0,2,2.0,True,Calle de San Marcos,3,False,False,695000,9026,True,Flat,False,False,True,missing,not indicated,False,6029.36,4.0,19.25
Chueca-Justicia,182.0,3,4.0,True,Calle de la Libertad,3,False,False,1630000,8956,True,Flat,False,False,True,True,not indicated,False,6029.36,7.0,26.0
Chueca-Justicia,107.0,3,2.0,True,Calle de Sagasta,1,False,False,730000,6822,True,Flat,False,False,True,True,E,False,6029.36,5.0,21.4
Chueca-Justicia,166.0,2,3.0,False,Plaza de las Salesas,3,False,False,1750000,10542,True,Flat,False,False,True,True,E,False,6029.36,5.0,33.2
Chueca-Justicia,83.0,1,1.0,True,Calle Pelayo,-1,True,False,299990,3614,True,Flat,False,missing,False,False,not indicated,False,6029.36,2.0,41.5
Chueca-Justicia,142.0,3,2.0,True,Calle de Fuencarral,1,False,False,500000,3521,True,Flat,True,False,False,True,D,False,6029.36,5.0,28.4
Chueca-Justicia,222.0,3,4.0,False,Calle de Fuencarral,2,False,False,1200000,5405,True,Flat,False,False,True,True,in process,False,6029.36,7.0,31.714285714285715
Chueca-Justicia,273.0,7,2.0,True,Paseo de Recoletos,3,False,False,2800000,10256,True,Flat,True,False,True,True,F,False,6029.36,9.0,30.333333333333332
Chueca-Justicia,127.0,4,2.0,True,Calle de Hortaleza,0,True,False,315000,2480,True,Flat,True,False,False,False,in process,False,6029.36,6.0,21.166666666666668
Chueca-Justicia,237.0,7,5.0,True,Calle de Hortaleza,2,False,False,1150000,4852,True,Flat,True,False,True,True,in process,False,6029.36,12.0,19.75
Chueca-Justicia,55.0,1,1.0,True,Calle de Gravina,missing,missing,False,275000,5000,True,Attic,False,False,False,True,not indicated,False,6029.36,2.0,27.5
Chueca-Justicia,254.0,4,4.0,False,Calle Sagasta,1,False,False,1100000,4331,True,Flat,True,False,True,True,in process,False,6029.36,8.0,31.75
Chueca-Justicia,49.0,1,1.0,True,Calle de la Libertad,1,False,False,420000,8571,True,Flat,False,False,True,False,E,False,6029.36,2.0,24.5
